movie_id,title,genres,year,clean_title,poster_url,overview,tmdb_rating,num_ratings,avg_rating
3408,Erin Brockovich (2000),Drama,2000,Erin Brockovich,https://image.tmdb.org/t/p/w500/eMs20iUQyZVs05Ck7Q0LNnRsstr.jpg,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.",7.4,1315.0,3.863878326996198
3409,Final Destination (2000),Drama|Thriller,2000,Final Destination,https://image.tmdb.org/t/p/w500/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",6.631,459.0,3.272331154684096
3410,Soft Fruit (1999),Comedy|Drama,1999,Soft Fruit,https://image.tmdb.org/t/p/w500/eaOehKsttNGjoaUwVRvn7c6HMQ8.jpg,"For the first time in 15 years, all four siblings in a family show up to care for their dying mother, who is only given a couple of weeks to live. One comes from America with her two children. A divorced sister also comes with her child and sneaks off regularly to meet a mystery man who may be her ex-husband. The third & youngest daughter is an unmarried nurse aware of her ticking biological clock. The only son chases after his grumpy father who seems to not care a whit about his wife's circumstances. The four are also faced my their mother's dreams to accomplish a few things before she dies - to visit a beach she had visited in the past, to see her youngest married, and to visit Paris. She also wants to be embalmed and be honored with a 21 gun salute. Thus the whole group has to set off in the quest to fulfill their mother's wishes.",3.3,9.0,4.333333333333333
3411,Babymother (1998),Drama,1998,Babymother,https://image.tmdb.org/t/p/w500/xvWwPqjo2C8HszVuaPnXVhBYTJm.jpg,"A single mother determined to make it as a singer puts together an all-girl reggae group named Neeta, Sweeta, & Nastie with her friends. Living in a housing estate with little support, the odds are obviously against her. Emotionally she struggles too as she learns at her mother's death that her actual mother is the woman she had thought was her older sister. With the help of a female agent, the group starts to get some exposure and rises above their setting.",3.1,,
3412,"Bear, The (1988)",Adventure,1988,"Bear, The",https://image.tmdb.org/t/p/w500/ry4A1Y2udvqyDlVHLtSeP1u9qwJ.jpg,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,7.1,175.0,3.3714285714285714
3413,Impact (1949),Crime|Drama,1949,Impact,https://image.tmdb.org/t/p/w500/tNF03oWEefF5dImf0uOt1QgYdew.jpg,"After surviving a murder attempt, an auto magnate goes into hiding so his wife can pay for the crime.",6.008,2.0,3.5
3414,Love Is a Many-Splendored Thing (1955),Romance,1955,Love Is a Many-Splendored Thing,https://image.tmdb.org/t/p/w500/a9aqlitzVeo5fq6UX5Ekl5kopco.jpg,A widowed doctor of both Chinese and European descent falls in love with a married American correspondent in Hong Kong during China's Communist revolution.,6.0,50.0,3.26
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975,"Mirror, The (Zerkalo)",https://image.tmdb.org/t/p/w500/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",7.951,23.0,3.8260869565217392
3416,"Trial, The (Le Procès) (1963)",Drama,1963,"Trial, The (Le Procès)",https://image.tmdb.org/t/p/w500/2kkjcOGwcrPkv88d84D08GRm6EL.jpg,"This film is the moving story of Edda Ciano, the daughter of Italian dictator Mussolini, who was unable to prevent the atrocious assassination of her husband by fanatics of her father.",6.3,51.0,3.9411764705882355
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,1952,"Crimson Pirate, The",https://image.tmdb.org/t/p/w500/lOSqs9ntb2wB7gveCx2l7cqC1nG.jpg,"Burt Lancaster plays a pirate with a taste for intrigue and acrobatics who involves himself in the goings on of a revolution in the Caribbean in the late 1700s. A light hearted adventure involving prison breaks, an oddball scientist, sailing ships, naval fights and tons of swordplay.",7.016,73.0,3.589041095890411
3418,Thelma & Louise (1991),Action|Drama,1991,Thelma & Louise,https://image.tmdb.org/t/p/w500/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.",7.6,1417.0,3.6803105151729003
3419,Something for Everyone (1970),Comedy|Crime,1970,Something for Everyone,https://image.tmdb.org/t/p/w500/qJwBSnDLtcIETEAwx1rrop3SIm1.jpg,"In post-war Austria, an opportunistic young man begins working as a footman to a widowed countess and uses his sexual talents to better his station in life.",6.4,13.0,3.1538461538461537
3420,...And Justice for All (1979),Drama|Thriller,1979,...And Justice for All,https://image.tmdb.org/t/p/w500/32NmJn0p4o9BdWVpEhuyxzwsqhL.jpg,An ethical Baltimore defense lawyer disgusted with rampant legal corruption is forced to defend a judge he despises in a rape trial under the threat of being disbarred.,7.082,199.0,3.71356783919598
3421,Animal House (1978),Comedy,1978,Animal House,https://image.tmdb.org/t/p/w500/fWooBbipMRIKeSRhEzmeaDV0T8H.jpg,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",7.0,1207.0,4.053024026512014
3422,She's Gotta Have It (1986),Comedy|Romance,1986,She's Gotta Have It,https://image.tmdb.org/t/p/w500/qiJuXvPONqTSSnzhbCBqE7EotV.jpg,"The story of Nola Darling's simultaneous sexual relationships with three different men is told by her and by her partners and other friends. All three men wanted her to commit solely to them; Nola resists being ""owned"" by a single partner.",6.637,210.0,3.4
3423,School Daze (1988),Drama,1988,School Daze,https://image.tmdb.org/t/p/w500/vnfjKHcmah7ReMxLNF18JMXFgSZ.jpg,Fraternity and sorority members clash with other students at a historically black college during homecoming weekend.,5.7,74.0,2.918918918918919
3424,Do the Right Thing (1989),Comedy|Drama,1989,Do the Right Thing,https://image.tmdb.org/t/p/w500/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,"Sal is the Italian owner of a pizzeria in Brooklyn. A neighborhood local, Buggin' Out, becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors, but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood, and tensions rise.",7.765,781.0,3.880921895006402
3425,Mo' Better Blues (1990),Drama,1990,Mo' Better Blues,https://image.tmdb.org/t/p/w500/sEa6m5RjfrqfTzY1eHkC85shiUF.jpg,"Talented but self-centered trumpeter Bleek Gilliam is obsessed with his music and indecisiveness about his girlfriends Indigo and Clarke. But when he is forced to come to the aid of his manager and childhood friend, Bleek finds his world more fragile than he ever imagined.",6.469,79.0,3.2911392405063293
3426,Jungle Fever (1991),Drama|Romance,1991,Jungle Fever,https://image.tmdb.org/t/p/w500/pw7cOdwCylBuiv6rvosBSkcgKEe.jpg,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,6.4,215.0,3.1953488372093024
3427,Coogan's Bluff (1968),Crime,1968,Coogan's Bluff,https://image.tmdb.org/t/p/w500/A0dObkaXai6q46sIMSRI1MCcN7E.jpg,"Coogan, an Arizona deputy sheriff goes to New York to pick up a prisoner. While escorting the prisoner to the airport, he escapes and Coogan heads into the city to recapture him.",6.333,74.0,3.3378378378378377
3428,"Champ, The (1979)",Drama,1979,"Champ, The",https://image.tmdb.org/t/p/w500/8GyHL4TftI4SKVA8Jj9JpthhIu6.jpg,"Billy used to be a great boxer, but he's settled into a hardscrabble life that revolves around drinking, training horses, and the one bright spot in his existence — his young son, T.J. Although Billy has had custody of T.J. since his wife, Annie, left the family years ago, her return prompts a new struggle for the former fighter. Determined to hold on to his son, Billy gets back into the ring to try and recapture his past success.",7.0,59.0,2.9491525423728815
3429,Creature Comforts (1990),Animation|Comedy,1990,Creature Comforts,,,,,
3430,Death Wish (1974),Action|Drama,1974,Death Wish,https://image.tmdb.org/t/p/w500/rNksI6UiuTgLtBy69WvKT1PrG0R.jpg,"After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.",6.885,220.0,3.340909090909091
3431,Death Wish II (1982),Action|Drama,1982,Death Wish II,https://image.tmdb.org/t/p/w500/3iX2nI3Cs9Q864SxA35RE6Hnl5p.jpg,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,6.243,85.0,2.6705882352941175
3432,Death Wish 3 (1985),Action|Drama,1985,Death Wish 3,https://image.tmdb.org/t/p/w500/mc33TytXxkC9cSKyztDJzwF3lbn.jpg,Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,6.206,72.0,2.263888888888889
3433,Death Wish 4: The Crackdown (1987),Action|Drama,1987,Death Wish 4: The Crackdown,https://image.tmdb.org/t/p/w500/r8HwJQJyKRyJ2JypwiVR5p0ZV84.jpg,"After the death of his girlfriend's daughter from a drug overdose, Paul Kersey takes on the local drug cartel.",5.694,48.0,2.1458333333333335
3434,Death Wish V: The Face of Death (1994),Action|Drama,1994,Death Wish V: The Face of Death,https://image.tmdb.org/t/p/w500/5gcpHxQh93M6CKTIMpngErxxq0D.jpg,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",5.558,38.0,2.263157894736842
3435,Double Indemnity (1944),Crime|Film-Noir,1944,Double Indemnity,https://image.tmdb.org/t/p/w500/rVNYZZgfhwqVMMWlBmxOfWqnwCj.jpg,"An insurance representative is seduced by a dissatisfied housewife into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, a claims investigator.",8.093,551.0,4.415607985480944
3436,Dying Young (1991),Drama|Romance,1991,Dying Young,https://image.tmdb.org/t/p/w500/nLVV8TETjCxWQmIip6t3HO1znVJ.jpg,"After she discovers that her boyfriend has betrayed her, Hilary O'Neil is looking for a new start and a new job. She begins to work as a private nurse for a young man suffering from blood cancer. Slowly, they fall in love, but they always know their love cannot last because he is destined to die.",6.7,128.0,2.7890625
3437,Cool as Ice (1991),Drama,1991,Cool as Ice,https://image.tmdb.org/t/p/w500/fO0YbAJiMPFMquixdZgbC98I3MP.jpg,"Freewheeling, motorcycle-riding musician Johnny rolls into a small town with his band, and meets Kathy, an honor student who catches his eye. Meanwhile, Kathy's father, after being in the Witness Protection Program, is finally tracked down by two corrupt cops he escaped from years ago, who want the money he owes them.",5.0,12.0,2.0
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,1990,Teenage Mutant Ninja Turtles,https://image.tmdb.org/t/p/w500/shfAU6xIIEAEtsloIT3n9Fscz2E.jpg,"A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",6.704,534.0,2.6779026217228465
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,https://image.tmdb.org/t/p/w500/Hyvvz9Z3le1is8a0EeFJQm0aSC.jpg,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants. Meanwhile Splinter is coming... to a decision.",6.218,251.0,2.1274900398406373
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,1993,Teenage Mutant Ninja Turtles III,https://image.tmdb.org/t/p/w500/fwX5RdPDBFsbEAXc46DrvRz5Bca.jpg,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",5.5,188.0,1.9202127659574468
3441,Red Dawn (1984),Action|War,1984,Red Dawn,https://image.tmdb.org/t/p/w500/a2GkHcioc2QEFJbQk1NTB85u3vD.jpg,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town—and their country—from invading Soviet forces.",6.308,475.0,3.2757894736842106
3442,Band of the Hand (1986),Action,1986,Band of the Hand,https://image.tmdb.org/t/p/w500/ypfbaT6qB8cUfeflK7PO9F4hvsm.jpg,An Indian Vietnam veteran trains five street punks in the Everglades to fight vice in Miami.,6.2,39.0,2.3076923076923075
3443,Born American (1986),Action|Drama|Thriller,1986,Born American,https://image.tmdb.org/t/p/w500/tBUetiqyYC4u7Ua7ceE8OUn8wwi.jpg,A trio of American students vacationing in Finland cross the border into the USSR and are soon imprisoned following a skirmish with Soviet soldiers.,3.906,5.0,3.8
3444,Bloodsport (1988),Action,1988,Bloodsport,https://image.tmdb.org/t/p/w500/kndxR9TRK0kJ5hxzDprRSS80F2W.jpg,An American Army Major goes AWOL to Hong Kong for an outlawed martial arts contest called the Kumite.,7.02,222.0,3.225225225225225
3445,Eyes of Laura Mars (1978),Mystery|Thriller,1978,Eyes of Laura Mars,https://image.tmdb.org/t/p/w500/b6njtFr9IkmJGzwCkZWpDIYI1oC.jpg,A famous fashion photographer develops a disturbing ability to see through the eyes of a serial killer.,5.8,139.0,3.194244604316547
3446,Funny Bones (1995),Comedy,1995,Funny Bones,https://image.tmdb.org/t/p/w500/yGY053q9WlgaZzji50ZHK3p8VIy.jpg,"Tommy Fawkes wants to be a successful comedian. After his Las Vegas debut is a failure, he returns to Blackpool where his father—also a comedian—started, and where he spent the summers of his childhood.",6.5,39.0,3.41025641025641
